snapped_at,price,market_cap,total_volume
2021-03-11 00:00:00 UTC,14.233539653620891,3801048410.6381907,146460475.43541464
2021-03-12 00:00:00 UTC,15.976571418630938,4251534865.370938,296645197.9026507
2021-03-13 00:00:00 UTC,14.598623129754035,3904039878.018883,234666311.88987264
2021-03-14 00:00:00 UTC,15.318478663846857,4102822643.225109,187955914.4581912
2021-03-15 00:00:00 UTC,14.567314052136112,3914890622.8352118,111823964.28382453
2021-03-16 00:00:00 UTC,14.163365885178607,3802503168.3197436,133187836.15549983
2021-03-17 00:00:00 UTC,13.689313740219452,3652666107.3940897,144943707.17130157
2021-03-18 00:00:00 UTC,14.277756264275158,3813907144.3630457,118128026.42254479
2021-03-19 00:00:00 UTC,14.26867567597296,3818502582.108464,98337016.85098365
2021-03-20 00:00:00 UTC,14.182866696542028,3784530964.203633,86842533.95631836
2021-03-21 00:00:00 UTC,14.275804030345455,3827195162.447837,86343402.39593284
2021-03-22 00:00:00 UTC,14.306229754951788,3820743747.1802936,79484161.8717318
2021-03-23 00:00:00 UTC,14.870337482227853,3996883816.28734,326592283.75572574
2021-03-24 00:00:00 UTC,14.194567786228824,3797038254.76521,133887151.90285721
2021-03-25 00:00:00 UTC,13.60393816401807,3673111725.425858,147906709.02353978
2021-03-26 00:00:00 UTC,12.964522758314372,3458196577.606995,143844943.83494917
2021-03-27 00:00:00 UTC,14.749054072098563,3952457817.8285327,183730696.64450446
2021-03-28 00:00:00 UTC,16.56643725364522,4447942286.041741,282806957.30753034
2021-03-29 00:00:00 UTC,18.008069673329885,4849136131.610755,534850426.5573704
2021-03-30 00:00:00 UTC,18.884890865843666,5060496028.96088,266282434.7053076
2021-03-31 00:00:00 UTC,19.175755751876615,5140859722.050636,320692680.3417659
2021-04-01 00:00:00 UTC,19.48663194355817,5229172252.453522,255371895.72794142
2021-04-02 00:00:00 UTC,19.05545051591954,5115358904.3969,213522852.9244486
2021-04-03 00:00:00 UTC,19.73831924627352,5287278539.188044,162070984.46377787
2021-04-04 00:00:00 UTC,22.598963045163597,6076766593.933186,600716419.5680904
2021-04-05 00:00:00 UTC,24.02282911560326,6459213598.5183325,536246712.90027696
2021-04-06 00:00:00 UTC,22.942985835974703,6143755028.531597,324307982.04602367
2021-04-07 00:00:00 UTC,24.989549183579577,6677871480.251414,404116807.87156296
2021-04-08 00:00:00 UTC,26.674732954277772,7244692415.792232,714313720.050788
2021-04-09 00:00:00 UTC,27.00514637240972,7238834909.900146,445724093.1060517
2021-04-10 00:00:00 UTC,27.784698122914115,7509326042.822403,351754156.4264195
2021-04-11 00:00:00 UTC,26.833966062021243,7243681262.228849,340108404.22059625
2021-04-12 00:00:00 UTC,27.817769827309405,7504132255.224255,293810895.92842746
2021-04-13 00:00:00 UTC,28.523980512399998,7668557969.184397,388174413.34322846
2021-04-14 00:00:00 UTC,27.569507268014537,7477651408.251167,327658007.71776986
2021-04-15 00:00:00 UTC,26.451516360520532,7124964901.168281,425296729.17071044
2021-04-16 00:00:00 UTC,27.82949194313198,7510746946.813054,267944999.8711866
2021-04-17 00:00:00 UTC,25.280265043287386,6847726667.985529,294302057.27032316
2021-04-18 00:00:00 UTC,25.01097915337799,6763365116.21136,259794445.97361812
2021-04-19 00:00:00 UTC,32.43000666656829,8839759827.800987,1456340755.9689653
2021-04-20 00:00:00 UTC,31.72514830005086,8636876765.15214,1138689654.5289679
2021-04-21 00:00:00 UTC,31.687792724714733,8638723481.256248,982110136.3637146
2021-04-22 00:00:00 UTC,32.31362189326206,8840620046.282288,916541281.5816183
2021-04-23 00:00:00 UTC,39.04180159309067,10546870753.411224,1619297323.1447806
2021-04-24 00:00:00 UTC,37.066889704359156,10009570403.266832,2170847454.238238
2021-04-25 00:00:00 UTC,40.74492271990316,11122055713.48721,1508721736.1244557
2021-04-26 00:00:00 UTC,47.66158942345178,12948847195.888565,2115947832.9145389
2021-04-27 00:00:00 UTC,44.4964806617465,12053853291.95677,1808647601.294896
2021-04-28 00:00:00 UTC,43.21796539788754,11730117463.908833,889450121.2961354
2021-04-29 00:00:00 UTC,45.039620110247284,12162250490.154093,1328456957.4543355
2021-04-30 00:00:00 UTC,42.5819452001649,11521025311.458416,1007552489.8800592
2021-05-01 00:00:00 UTC,42.995296352215185,11625206342.893156,715484397.6606659
2021-05-02 00:00:00 UTC,49.663394135648275,13505629296.647703,1107804038.4559028
2021-05-03 00:00:00 UTC,46.93452854649153,12731441940.852583,736253572.4014621
2021-05-04 00:00:00 UTC,46.08780894588962,12596937422.591501,754315146.457899
2021-05-05 00:00:00 UTC,42.70189409565587,11695753640.918264,850967614.8898401
2021-05-06 00:00:00 UTC,44.893093488124,12196654588.937687,632988283.9886094
2021-05-07 00:00:00 UTC,43.43782697098598,11848638343.099876,496643551.4017424
2021-05-08 00:00:00 UTC,43.072134333542394,11736620149.519144,628075167.8004643
2021-05-09 00:00:00 UTC,45.68567329638394,12483159691.847982,565022391.0665238
2021-05-10 00:00:00 UTC,44.35912616018185,12070625546.32745,631361237.6483146
2021-05-11 00:00:00 UTC,42.96048600238864,11724389834.30516,610750904.6029066
2021-05-12 00:00:00 UTC,44.72439581889054,12215743859.11548,587946571.6315473
2021-05-13 00:00:00 UTC,43.62157836926913,12440648899.351025,1387803968.4736757
2021-05-14 00:00:00 UTC,41.109968983538224,11096669650.829687,1273761712.5733151
2021-05-15 00:00:00 UTC,42.87180002955891,11689352286.167381,536552649.64154357
2021-05-16 00:00:00 UTC,43.46242757015506,11799908298.851982,617414124.1173804
2021-05-17 00:00:00 UTC,47.17666783643097,12808567896.878407,2249695072.220029
2021-05-18 00:00:00 UTC,46.861759616729216,12904194705.374098,2104910795.048521
2021-05-19 00:00:00 UTC,56.202009029292114,15371663655.587006,2063395663.2413113
2021-05-20 00:00:00 UTC,35.758844160586776,9921711894.075151,2921072601.0062203
2021-05-21 00:00:00 UTC,44.52570262534382,12171270499.157091,2519340039.6724825
2021-05-22 00:00:00 UTC,38.43160144697336,10430110171.295877,1807465387.1299965
2021-05-23 00:00:00 UTC,31.614601894528402,8668570148.20386,1134738458.8461702
2021-05-24 00:00:00 UTC,24.76763979126399,6741153859.711209,1988074629.747088
2021-05-25 00:00:00 UTC,30.98546737051786,8456340961.644993,1351443455.141726
2021-05-26 00:00:00 UTC,30.00644952590393,8200361459.252724,934610971.7223821
2021-05-27 00:00:00 UTC,35.65025364482327,9637728345.153328,1118628986.9193478
2021-05-28 00:00:00 UTC,33.659342590355116,9223068939.871315,662066528.4413192
2021-05-29 00:00:00 UTC,29.021948393257702,7915741496.510311,624114420.0451146
2021-05-30 00:00:00 UTC,27.55720416292785,7555682949.616899,402043440.13746035
2021-05-31 00:00:00 UTC,28.562287426658674,7786190305.535411,385506550.2941925
2021-06-01 00:00:00 UTC,32.66212259787656,8921358871.643251,556481220.8582711
2021-06-02 00:00:00 UTC,30.985238146398338,8466375153.864945,451120119.86649257
2021-06-03 00:00:00 UTC,34.18804885530961,9317118424.38306,526537332.91262364
2021-06-04 00:00:00 UTC,39.70667545056023,10988660955.92941,1003176056.3730243
2021-06-05 00:00:00 UTC,37.59916221822976,10271428908.065245,1090388198.6913736
2021-06-06 00:00:00 UTC,39.340010888406205,10611364493.458803,1151594281.2540836
2021-06-07 00:00:00 UTC,42.2598870528484,11508207254.494314,825017874.7335211
2021-06-08 00:00:00 UTC,38.19473236980912,10637505878.18168,942584607.2080762
2021-06-09 00:00:00 UTC,41.41714832962446,11375166576.681133,1825252143.252731
2021-06-10 00:00:00 UTC,42.07765252553618,11544497584.210085,1272173444.9534538
2021-06-11 00:00:00 UTC,41.205960702125125,11231058225.872488,624242377.7255889
2021-06-12 00:00:00 UTC,36.09038097242029,9831892846.255322,558803764.8352512
2021-06-13 00:00:00 UTC,36.568375266883066,10095207879.649364,584578781.8182625
2021-06-14 00:00:00 UTC,38.820386099134,10521989454.932697,488535747.5349405
2021-06-15 00:00:00 UTC,39.64405780180996,10808680336.53195,564059144.821838
2021-06-16 00:00:00 UTC,39.699499977153316,10852976029.829046,508646352.88739556
2021-06-17 00:00:00 UTC,39.54766089054998,10781816203.272686,636535388.3933998
2021-06-18 00:00:00 UTC,39.32721784794218,10638298323.849005,472927528.3029236
2021-06-19 00:00:00 UTC,36.624102572520556,10008182630.914902,481564015.6061824
2021-06-20 00:00:00 UTC,35.26048477919641,9621683962.87426,302280531.1963374
2021-06-21 00:00:00 UTC,35.284274899376165,9611623563.108702,507507928.94648
2021-06-22 00:00:00 UTC,26.59538136949911,7439425733.837019,836901347.2188203
2021-06-23 00:00:00 UTC,26.729201466247304,7157859824.732246,1371341088.6752522
2021-06-24 00:00:00 UTC,30.879003728161678,8377496849.572571,1203441656.8115778
2021-06-25 00:00:00 UTC,31.44053281154812,8585542319.490724,732654201.7448984
2021-06-26 00:00:00 UTC,29.23725923358748,7985242401.768215,737663786.9399918
2021-06-27 00:00:00 UTC,29.374776218716168,7914659494.026683,639618006.1446898
2021-06-28 00:00:00 UTC,31.67466281145659,8602431238.497906,572104299.6430303
2021-06-29 00:00:00 UTC,33.114180869076236,9040653316.656572,674515112.3947256
2021-06-30 00:00:00 UTC,33.92293267730953,9355893411.033453,645572532.2254869
2021-07-01 00:00:00 UTC,35.83440251659123,9784660089.64145,791091273.1745555
2021-07-02 00:00:00 UTC,33.55617113324256,9145093164.974165,663491276.6668489
2021-07-03 00:00:00 UTC,33.95890784245649,9219660440.797184,607351754.6625379
2021-07-04 00:00:00 UTC,34.46550620541941,9395489549.381342,462037406.3577414
2021-07-05 00:00:00 UTC,34.4488487549447,9396692749.038607,424937662.01328224
2021-07-06 00:00:00 UTC,33.120055451168234,9033978686.400785,436664234.535345
2021-07-07 00:00:00 UTC,34.291237666647795,9343669279.576614,499801292.4695335
2021-07-08 00:00:00 UTC,36.657274540397,9995196544.250605,727575218.1716276
2021-07-09 00:00:00 UTC,33.51414390083529,9137574846.549248,691932146.2056346
2021-07-10 00:00:00 UTC,33.5318526308046,9138440436.827877,454190333.1445893
2021-07-11 00:00:00 UTC,31.939202343364617,8716478997.829847,415853889.1192226
2021-07-12 00:00:00 UTC,32.12329223606849,8760359617.466415,296169725.62816095
2021-07-13 00:00:00 UTC,30.95347402705691,8429306463.204107,312330343.18604004
2021-07-14 00:00:00 UTC,29.16206823389161,7953342249.0019,270392426.0783131
2021-07-15 00:00:00 UTC,31.23600101808439,8488446183.42694,474454643.50580245
2021-07-16 00:00:00 UTC,28.323537434952385,7712932810.684437,469048384.9902478
2021-07-17 00:00:00 UTC,26.26323282766065,7168957057.321149,372119879.07038826
2021-07-18 00:00:00 UTC,26.79168755465958,7314497718.903992,292646432.68583465
2021-07-19 00:00:00 UTC,26.893938948659173,7331794881.762145,227071207.7156284
2021-07-20 00:00:00 UTC,24.816200542365436,6774142705.91918,370348465.20546126
2021-07-21 00:00:00 UTC,23.858446096960066,6500208589.083082,422162867.9308267
2021-07-22 00:00:00 UTC,26.672396972929985,7243897344.253764,573149420.4413202
2021-07-23 00:00:00 UTC,27.762978035532324,7561860534.399218,375801784.2134339
2021-07-24 00:00:00 UTC,28.37606777419007,7713349030.470103,407425804.48123944
2021-07-25 00:00:00 UTC,28.590333033238007,7794117620.737434,363380694.2290097
2021-07-26 00:00:00 UTC,28.318817766435266,7718142916.945531,316495335.58890283
2021-07-27 00:00:00 UTC,28.096697946304417,7706970297.480305,755245025.2497616
2021-07-28 00:00:00 UTC,27.951131012641863,7591579830.598075,375190958.3560945
2021-07-29 00:00:00 UTC,27.871801252229435,7595729558.871121,324323976.86976814
2021-07-30 00:00:00 UTC,31.41657633388534,8603692851.645973,490243888.02364147
2021-07-31 00:00:00 UTC,32.252691819301624,8782089188.680168,673479026.4084785
2021-08-01 00:00:00 UTC,36.24876035531609,9870964496.720772,614044704.3846236
2021-08-02 00:00:00 UTC,34.17251166927062,9272656715.856787,548581372.50092
2021-08-03 00:00:00 UTC,33.27511835038949,9090469010.815338,463809054.21566033
2021-08-04 00:00:00 UTC,34.3401202664068,9368039157.991346,535386826.38300115
2021-08-05 00:00:00 UTC,35.90548260385135,9803376069.99858,453652890.7804349
2021-08-06 00:00:00 UTC,37.47983512479931,10217649265.24856,642276103.3968464
2021-08-07 00:00:00 UTC,39.53990291552664,10788517295.598755,634966886.3440547
2021-08-08 00:00:00 UTC,39.38262634342374,10716940358.779821,567721952.7291353
2021-08-09 00:00:00 UTC,37.66581962149719,10274392698.30968,387950835.5915774
2021-08-10 00:00:00 UTC,38.76250121094557,10540000830.327097,392755194.37425494
2021-08-11 00:00:00 UTC,40.66298980944724,11060502356.763584,512007043.4016342
2021-08-12 00:00:00 UTC,41.79949265382151,11911671445.966951,518467624.0711313
2021-08-13 00:00:00 UTC,41.19014957214054,11719191265.4597,501994574.0018019
2021-08-14 00:00:00 UTC,44.69284014294085,12659136195.430464,536710066.6718894
2021-08-15 00:00:00 UTC,44.06280236603161,12632010978.831278,375775175.2451106
2021-08-16 00:00:00 UTC,53.67834815759493,15290073919.010557,1453940559.4346285
2021-08-17 00:00:00 UTC,62.27708029189766,18474853367.365612,3744578512.779988
2021-08-18 00:00:00 UTC,64.30343710651606,18770890602.314026,4071432568.0452485
2021-08-19 00:00:00 UTC,74.0048019564342,21274810508.661808,4552452964.336096
2021-08-20 00:00:00 UTC,73.04851676946942,20809209324.240616,2751968421.5578585
2021-08-21 00:00:00 UTC,78.44870433277,22425622491.819256,1816393865.8523588
2021-08-22 00:00:00 UTC,74.21792558317044,21281170312.308853,1502846889.7352061
2021-08-23 00:00:00 UTC,73.12559205921369,20991469522.08777,1004789455.2040088
2021-08-24 00:00:00 UTC,75.97033641124439,22022469783.777603,1376624102.1938393
2021-08-25 00:00:00 UTC,71.21280823557079,20724670218.176235,1645439131.9405804
2021-08-26 00:00:00 UTC,71.5109402153286,20802776475.036793,1460931375.1285913
2021-08-27 00:00:00 UTC,76.11361963601048,22227352877.21953,2687938993.535464
2021-08-28 00:00:00 UTC,87.96820731391372,25629594571.27215,3193853129.576366
2021-08-29 00:00:00 UTC,97.06666833226845,28329094352.267193,2343520709.0638256
2021-08-30 00:00:00 UTC,94.00977412300858,27304152716.88658,1619244457.9764173
2021-08-31 00:00:00 UTC,109.6467328393857,31920673369.62922,4827155957.583222
2021-09-01 00:00:00 UTC,108.70637640163673,31632430274.413536,7097442296.82563
2021-09-02 00:00:00 UTC,110.81781609465583,32218252304.33078,3649705606.8515778
2021-09-03 00:00:00 UTC,128.67418646306453,37338512656.086975,4623249675.435575
2021-09-04 00:00:00 UTC,146.35759448244343,42571321335.873764,6871215127.90067
2021-09-05 00:00:00 UTC,139.59408991633026,40720531105.91831,3607645007.288397
2021-09-06 00:00:00 UTC,142.13561416692806,41412015757.628494,2711248607.007888
2021-09-07 00:00:00 UTC,164.56092375980077,47904979408.22902,5245858966.571948
2021-09-08 00:00:00 UTC,173.31109531018657,51322390022.245636,16149087501.300968
2021-09-09 00:00:00 UTC,189.3444533132092,55627271034.27753,12034756697.736256
2021-09-10 00:00:00 UTC,188.2759415810392,55264334912.28869,12182432665.179003
2021-09-11 00:00:00 UTC,178.31957000068277,52325632036.02054,6992113162.711526
2021-09-12 00:00:00 UTC,177.94240190335438,52220905554.677574,5327211599.2398405
2021-09-13 00:00:00 UTC,174.88132072034375,51473851354.0501,3006790022.730882
2021-09-14 00:00:00 UTC,169.277346931387,49653193581.09068,6270536793.440139
2021-09-15 00:00:00 UTC,157.37799350381528,46493824080.66087,5484253084.148819
2021-09-16 00:00:00 UTC,158.59633983839294,46994383928.494865,3973589945.002292
2021-09-17 00:00:00 UTC,151.94834110204062,45094080634.83586,3163024291.1889153
2021-09-18 00:00:00 UTC,147.58433443491424,43906621683.99821,4637329446.05819
2021-09-19 00:00:00 UTC,170.10982401213687,50565779823.43124,5288896343.368672
2021-09-20 00:00:00 UTC,153.326441718045,45589411995.17647,3442771809.9303317
2021-09-21 00:00:00 UTC,133.36872474347524,39478971644.30225,5652873068.780831
2021-09-22 00:00:00 UTC,122.69238861731206,36248052948.592964,5306957386.522338
2021-09-23 00:00:00 UTC,148.3293541912427,44125796474.8162,4912176158.173082
2021-09-24 00:00:00 UTC,150.3896531797567,44686382478.55573,3353529940.5091395
2021-09-25 00:00:00 UTC,139.31414597542954,41548029058.16029,3863693217.85245
2021-09-26 00:00:00 UTC,136.8354526288871,40572796552.98121,2059643190.9342535
2021-09-27 00:00:00 UTC,135.79593311002097,40356234736.375404,2683407146.306161
2021-09-28 00:00:00 UTC,136.25952148124458,40533909717.20195,2989640865.287466
2021-09-29 00:00:00 UTC,130.60489190775277,39030320223.35616,2409481752.9774637
2021-09-30 00:00:00 UTC,135.27916281520976,40196990252.30242,2423220767.1797714
2021-10-01 00:00:00 UTC,141.1837464924982,42018890336.78696,2213933967.637082
2021-10-02 00:00:00 UTC,161.3740294980268,47883980396.73367,4217104529.3629045
2021-10-03 00:00:00 UTC,169.20884384676515,50355827427.96756,3290801786.0451536
2021-10-04 00:00:00 UTC,172.855870204067,51567116629.13389,2990394711.9668913
2021-10-05 00:00:00 UTC,167.8779097499281,50072719494.08351,3108612675.2047114
2021-10-06 00:00:00 UTC,164.36927639016088,49008643389.98899,2550034958.9268904
2021-10-07 00:00:00 UTC,154.09462360903782,46002942256.337265,3216047716.7546687
2021-10-08 00:00:00 UTC,154.25988506624046,46145608847.85937,2469488735.063495
2021-10-09 00:00:00 UTC,158.91461108327633,47345863609.85284,2714913213.201317
2021-10-10 00:00:00 UTC,157.3354214402797,47177850270.14671,1421850535.6544025
2021-10-11 00:00:00 UTC,147.69627281665322,44343249688.30569,1495896606.8269508
2021-10-12 00:00:00 UTC,144.85910794492872,43203031420.33364,1718475615.2479117
2021-10-13 00:00:00 UTC,152.00078829875227,45622740431.63671,2766260744.0121436
2021-10-14 00:00:00 UTC,148.39205395880688,44499473671.88846,1975667394.423865
2021-10-15 00:00:00 UTC,150.09136322362892,45052609321.74922,1912976981.956736
2021-10-16 00:00:00 UTC,162.9821748166483,48823858407.19429,3892259612.8294525
2021-10-17 00:00:00 UTC,158.27370286236626,47599650302.30947,1481556354.0119083
2021-10-18 00:00:00 UTC,159.86349202431006,47919023512.03581,2132944251.543325
2021-10-19 00:00:00 UTC,157.37532489090881,47243856329.811134,1619036320.357656
2021-10-20 00:00:00 UTC,156.39068064885493,46992561227.938385,1345983825.3265061
2021-10-21 00:00:00 UTC,175.60195629220317,52336972845.39368,3069126856.4038467
2021-10-22 00:00:00 UTC,189.05931890382809,56745796681.7565,6298926456.006809
2021-10-23 00:00:00 UTC,197.83389968834183,59570438795.92708,6789555146.637215
2021-10-24 00:00:00 UTC,198.30695225047282,59635176948.857414,2951218516.1830873
2021-10-25 00:00:00 UTC,203.16528895289179,60949072513.08539,3114589452.2112665
2021-10-26 00:00:00 UTC,211.19080150794161,63765586638.26856,4469234352.347065
2021-10-27 00:00:00 UTC,199.75011389046043,60474514072.54135,3052799572.7936416
2021-10-28 00:00:00 UTC,183.54274956995576,55282416869.143555,4812686988.408542
2021-10-29 00:00:00 UTC,195.08625966302498,58664473682.87197,3385641009.2162027
2021-10-30 00:00:00 UTC,199.7845325480303,60296944148.15687,2703331790.5309463
2021-10-31 00:00:00 UTC,193.33785373845146,58207049317.824005,1651079244.1462584
2021-11-01 00:00:00 UTC,202.39144718715852,61090424896.042694,2508960378.247013
2021-11-02 00:00:00 UTC,203.81420779167425,61206174446.06882,3098391561.698444
2021-11-03 00:00:00 UTC,220.65381148740764,65196157014.88239,2953101041.2490163
2021-11-04 00:00:00 UTC,242.04614187434888,72820184828.91289,5949095156.100889
2021-11-05 00:00:00 UTC,249.06288567609292,74509034095.48589,4457165321.346256
2021-11-06 00:00:00 UTC,237.88946143331174,71642292583.50812,2814464970.6926665
2021-11-07 00:00:00 UTC,259.23955828664066,77427308372.12741,3906155465.660115
2021-11-08 00:00:00 UTC,250.36479323196647,75738472890.52711,2644011982.2496014
2021-11-09 00:00:00 UTC,248.8224986641578,75445282061.2759,3223918132.658522
2021-11-10 00:00:00 UTC,239.42042668071062,72453801809.51566,2681222975.329351
2021-11-11 00:00:00 UTC,233.07366976619127,70391383039.29988,3800891475.935171
2021-11-12 00:00:00 UTC,234.8643324134869,71231238187.65797,2618456168.353021
2021-11-13 00:00:00 UTC,229.39855731141944,69321107450.57858,2941595137.276679
2021-11-14 00:00:00 UTC,241.33480045995515,72948327032.41917,2171331102.080433
2021-11-15 00:00:00 UTC,239.51447253719712,72218517508.24437,1611356876.8775847
2021-11-16 00:00:00 UTC,238.76462750446106,72198022029.53314,2359326721.661139
2021-11-17 00:00:00 UTC,220.09764163324894,66832143637.96159,3508776790.4518046
2021-11-18 00:00:00 UTC,219.10555534624334,66086823807.616,2879294187.4798455
2021-11-19 00:00:00 UTC,195.0785065693146,59087558120.593094,3731836544.9342785
2021-11-20 00:00:00 UTC,215.83494421153327,65296328677.09514,3291840770.3925467
2021-11-21 00:00:00 UTC,218.32939968667216,66281609248.12345,1870041532.1098204
2021-11-22 00:00:00 UTC,232.44114562844396,71043502688.01355,2555181056.256027
2021-11-23 00:00:00 UTC,216.39900684614148,65724676692.43798,3174537421.979065
2021-11-24 00:00:00 UTC,222.09815823221743,67490798261.18599,2144049180.216279
2021-11-25 00:00:00 UTC,205.54865275061945,62457339767.62576,2339653646.046749
2021-11-26 00:00:00 UTC,209.79215190984442,63900196618.38859,2227843775.4152346
2021-11-27 00:00:00 UTC,192.14742617788187,58390912497.66776,3216471568.33627
2021-11-28 00:00:00 UTC,192.13619982447634,58410646819.21711,1351630152.313059
2021-11-29 00:00:00 UTC,200.46141949418416,61094490229.682304,1935383257.029555
2021-11-30 00:00:00 UTC,204.35042327956776,62325150548.69784,2007398408.756795
2021-12-01 00:00:00 UTC,208.705589094445,63510180677.8961,2697160307.738946
2021-12-02 00:00:00 UTC,229.4487239706693,70172175382.70602,3392086055.2374334
2021-12-03 00:00:00 UTC,232.57222783967566,71252377813.81462,3994513448.87254
2021-12-04 00:00:00 UTC,212.13388531266622,65135413411.05541,3755641183.1718
2021-12-05 00:00:00 UTC,200.94131044922477,61293686195.46672,5616789175.450751
2021-12-06 00:00:00 UTC,196.56894708665507,59802410642.4824,3228917298.9251223
2021-12-07 00:00:00 UTC,193.89173190285274,59370079864.68529,3396199570.300543
2021-12-08 00:00:00 UTC,190.37257114243482,58418632345.764206,2433284110.293539
2021-12-09 00:00:00 UTC,194.30116864643182,59595483461.428604,2194875795.1411276
2021-12-10 00:00:00 UTC,181.75158018469773,56181625087.33603,1858809298.6431613
2021-12-11 00:00:00 UTC,169.46107045067666,52395376111.97878,1946102466.4617343
2021-12-12 00:00:00 UTC,171.84456471947678,52819332275.01751,1791152660.6944845
2021-12-13 00:00:00 UTC,173.73511343008292,53334889635.756134,1094395903.4166248
2021-12-14 00:00:00 UTC,155.08489768608015,47995350984.2677,2372386156.3035607
2021-12-15 00:00:00 UTC,161.06018556882867,49398872819.44277,2156901491.5380054
2021-12-16 00:00:00 UTC,178.2619337658359,54610048507.25148,3458991299.158227
2021-12-17 00:00:00 UTC,176.80558474391322,54368442494.9893,2454635867.467667
2021-12-18 00:00:00 UTC,175.79063841353098,54006293233.102875,2355530732.258781
2021-12-19 00:00:00 UTC,182.9705669569821,56393839315.24814,1440763837.45392
2021-12-20 00:00:00 UTC,179.93839883526266,55790507174.071236,1441246078.159062
2021-12-21 00:00:00 UTC,174.37115871651199,54061922630.24034,1718453799.121433
2021-12-22 00:00:00 UTC,180.12601919521373,55570757138.288246,1539489579.1213927
2021-12-23 00:00:00 UTC,178.57398150636655,55058052155.04185,1635078520.6954496
2021-12-24 00:00:00 UTC,190.51215929842786,58709806077.205986,1932687191.4099677
2021-12-25 00:00:00 UTC,190.4403687480951,58852086815.42499,1997417409.1442204
2021-12-26 00:00:00 UTC,193.28925387578548,59797071721.913025,1257985154.9824424
2021-12-27 00:00:00 UTC,198.19740128641658,61198787207.68108,1747475952.8078868
2021-12-28 00:00:00 UTC,196.0391793952204,60810349839.61329,1631730024.3256166
2021-12-29 00:00:00 UTC,178.29769922040717,55425780679.24532,2541804765.839321
2021-12-30 00:00:00 UTC,171.27231463236643,52726687301.09404,1935535240.3698783
2021-12-31 00:00:00 UTC,172.50889438021562,53261290659.86848,1379259729.504835
2022-01-01 00:00:00 UTC,170.1966082645718,52907181305.50652,1380634374.4823568
2022-01-02 00:00:00 UTC,178.88879762342907,55089640249.096664,960138212.5274444
2022-01-03 00:00:00 UTC,176.32149989503122,54604426218.58956,846802662.8993707
2022-01-04 00:00:00 UTC,170.57083886740085,52886550470.82176,1152100392.329671
2022-01-05 00:00:00 UTC,168.0394848714517,52272480718.14088,1361207424.18007
2022-01-06 00:00:00 UTC,155.71670664692078,48184360964.1156,1980976064.6564603
2022-01-07 00:00:00 UTC,150.72362465772903,46854691785.8186,1922945442.8085198
2022-01-08 00:00:00 UTC,136.6133086353095,42610750948.59599,2713161094.7767363
2022-01-09 00:00:00 UTC,142.37691491093904,44680435604.26222,2495097582.9222703
2022-01-10 00:00:00 UTC,140.97069019412947,43844556062.79441,1383486991.2692618
2022-01-11 00:00:00 UTC,135.98215275078118,42320546842.20343,1797340432.3285239
2022-01-12 00:00:00 UTC,140.2633692449685,43823867475.83328,1407732234.4002852
2022-01-13 00:00:00 UTC,151.92225384391546,47534063482.95965,2048461630.20183
2022-01-14 00:00:00 UTC,146.8991625118502,45924153329.20764,1972169296.5769014
2022-01-15 00:00:00 UTC,146.31283636345285,45849250868.07178,1627092109.7732365
2022-01-16 00:00:00 UTC,147.70351003866236,46337099650.87288,1003160676.7114657
2022-01-17 00:00:00 UTC,147.94236767494985,46450557289.26664,1064526626.2870606
2022-01-18 00:00:00 UTC,140.0483723855377,44032309573.9257,1342939698.2979736
2022-01-19 00:00:00 UTC,141.634144063378,44575080930.62185,1327500384.0270393
2022-01-20 00:00:00 UTC,135.5936205367398,42848572759.496826,1310094891.479366
2022-01-21 00:00:00 UTC,128.56948450207307,40727678847.05303,1371674053.2248023
2022-01-22 00:00:00 UTC,111.77542786353777,35070043876.86985,3853056390.3720913
2022-01-23 00:00:00 UTC,94.51541078123918,29665575896.047955,4095835932.6350746
2022-01-24 00:00:00 UTC,99.69162217459098,31290905178.53205,2611991894.5389414
2022-01-25 00:00:00 UTC,91.91541131637003,28909954628.237045,4359827042.558423
2022-01-26 00:00:00 UTC,95.09282864333939,30084800205.779095,2614011846.1962757
2022-01-27 00:00:00 UTC,92.24801292004712,29243771848.310368,2847753595.488201
2022-01-28 00:00:00 UTC,89.60158614183815,28179557560.867977,2421524797.0656857
2022-01-29 00:00:00 UTC,91.42580267920562,28786945733.928276,1882874786.6910908
2022-01-30 00:00:00 UTC,96.17869128153504,30216232718.877556,1478946858.3603432
2022-01-31 00:00:00 UTC,93.40252902879779,29427732656.729218,941974724.429482
2022-02-01 00:00:00 UTC,99.88984753621435,31354693276.844906,1715569710.5342922
2022-02-02 00:00:00 UTC,110.12732330616494,34784263657.23243,3097993266.654722
2022-02-03 00:00:00 UTC,101.8292164519742,31975373921.89307,2979450302.616579
2022-02-04 00:00:00 UTC,100.87832034717168,31833368519.650074,2283972523.6144795
2022-02-05 00:00:00 UTC,112.48079518340074,35127905584.898895,2844877285.5932903
2022-02-06 00:00:00 UTC,114.33315412383556,36087037718.41055,2104149883.5664315
2022-02-07 00:00:00 UTC,115.2834781341491,36521264719.12104,1281443040.6022959
2022-02-08 00:00:00 UTC,117.67187313780884,37305112916.66873,2230152722.515911
2022-02-09 00:00:00 UTC,113.69745549618692,36125330680.249535,2354525277.711969
2022-02-10 00:00:00 UTC,114.34358742446604,36294064610.281944,1634212051.3702943
2022-02-11 00:00:00 UTC,106.41810262178213,33826915836.727123,1963719800.2645695
